Date,HRC_Price_CRU,join_key,Aluminum_(per_pound)  rolling 7,Oil_Spot__/barrel  rolling 7,Iron_Ore__/metricton  rolling 7,Nickel__pound  rolling 7,Baltic_Dry_Index  rolling 7,Zinc__pound  rolling 7,Natural_Gas__BTU  rolling 7,Platts_Coking_Coal_DMT  rolling 7,Aluminum_Inventory  rolling 7,Nickel_Inventory  rolling 7,Zinc_Inventory  rolling 7,WSJ_Dollar_Index  rolling 7,Copper__mt  rolling 7,Lumber_cost,Diesel_energy_cost,Oil_Inv_cost,Cap_Util_%_domestic_prod,Tons_Produced_domestic,Kead_time_HR,Lead_time_CR,Domestic_HDG_Lead_Times_ALL_(Weeks),Integrated_domestic_hdg_lead_time_(weeks),Mini_domestic_hdg_lead_times_(wk),Convertor_Domestic_HDG_Lead_Times,Coaters_domestic_HDG_Lead_times,HDG_price_CRU,Weekly__jobless_claims_new,Continuing_jobless_claims,WEI_NY_Fed,China_HR,USA_HR,Turkey_HR,Brazil_HR,India_HR,Russia_HR,Japan_HR,Index_chem_activity,Diffusion_Indx_chem_act,CFNAI,Total_Miles_Driven,Leading__EI,Coincident_EI,Lagging_EI,Linehaul_TD,Shipments_TD,Expenditures_TD,Intermodal_TD,TSI_TD,US_Rig_Counts,CDN_rig_counts,World_rig_counts,NACM___CMI_credit,UofM_consumer_confidence,NFIB_confidence,Unemployment_Rate,#_Unemployeed,Weekly_Hours_employ,AVG__/HR_employ,Total_saar,Private_saar,Goods_Producing_saar,Res_Cons_employed,NonRes_Cons_employed,Manufacturing_employed,Fab_Metal_MFG_employed,Machinery_employed,Trucking_employed,Architects_employed,Wages_income,Disp_Income,PCE_income,Savings_income,Savings_%_income,Total_RS_SAAR,Gas_RS_SARR,Ex_gas_RS_SAAR,Total_RS_NA,Gas_NA,Ex_gas_NA,Total_ex_Trans_RS_NA,Grocery_RS_NA,Discretionary_RS_NA,All_items_CPI_NA,ex_food_&_energy_CPI_NA,GDP_Annual_Rate,USA GDP,China GDP,Prime_scrap_cost,Shredded_scrap_cost,Global_steel_production_000_mt_,USA_steel_production_000_mt,Canada_steel_product_000_mt,Mexico_steel_prod_000_mt,China_steel_prod_000_mt,Total_imports,HR_import,CR_import,HDG_import,Electro_import,Other_Coated_import,HR__Strip_imp,CR_Strip_imp,Flat_Rolled_imp,Semi_finished_imp,Pig_Iron_imp,DRI_imp,Scrap_imp,Total_exp,HR_exp,CR_exp,HDG_exp,Electro_exp,Other_Coated_exp,HR__Strip_exp,CR_Strip_exp,Flat_Rolled_exp,Scrap_exp,Flat_Rolled_MSCI_Inv,HR_MSCI_Inv,CR_MSCI_Inv,Coated_MSCI_Inv,Flat_Rolled_MSCI_order,HR_MSCI_Order,CR_MSCI_Order,Coated_MSCI_Order,Total_Mill_ship,HR_mill_ship,CR_mill_ship,HDG_mill_ship,Electro_mill_ship,Other_Coated_mill_ship,HR__Strip_mill_ship,CR_Strip_mill_ship,Flat_Rolled_mill_ship,Flat_Rolled_MSCI_ship,HR_MSCI_Ship,CR_MSCI_Ship,Coated_msci_ship,Flat_Rolled_MSCI_ship_day,HR_msci_ship_day,CR_msci_ship_day,Coated_msci_ship_day,RV_Shipments,Total_light_vehicle,Car_sales,Truck_sales,Import_sales,Total_invenry_auto,Car_auto_inv,Truck_inv,Import_inv,Days_light_vehicle_invent,Total_vehicle_prod,Car_LV_prod,Truck_LV_prod,Sales_heavy_v,Prod_heavy_v,Inv_heavy_v,Tractors_ship,Combines_ship,Total_ship_agr,Farm_Equip_ship_NA,Water_Heater_ship,Furnace_ship,A/C_&_Heat_Pump_ship,Total_ship_HVAC,Shipment_durable_goods,New_Order_durable,ABI_leading,Dodge_Index_leading,HMI_leading,30_YR_MTG_leading,Res_vos_dodge,Non_Res_vos_dodge,Non_Bldg_vos_dode,Total_dodge,Res_construction__,Non_Res_construc__,NR_Private_const__,Total_const_Spend,Permits_(NA)_Const,Permits_(SAAR)_Const,Starts_(NA)_Cons,Starts_(SAAR)_const,Single_unit_(SAAR)_const,Complete_(NA)_const,Complete_(SAAR)_const,NA_NHS,SAAR_NHS,Median__NHS,Inventory_NHS,NA_EHS,SAAR_EHS,Median__EHS,Inventory_EHS,Total_New_Orders_Air,ND_Air_New_Orders,Def_Air_New_Orders,Total_Air_New_Orders,Total_ship_air,ND_Air_ship,Def_Air_ship,Total_Air_ship,Total_unfilled,ND_Air_unfilled,Def_Air_unfilled,Total_Air_unfilled,Total_inventory_air,ND_Air_inv,Def_Air_inv,Total_Air_inv,Total_index_ind_prod,Durabled_Goods_index_ind_prod,Total_util_indus_prod,Durabled_Goods_utilization_ind_prod,ISM__pmi_manu,Chicago_pmi_manu,Empire_man,Dallas_man,Philly_man
2014-03-16,622.0,1,0.78,100.38857142857141,110.34285714285724,7.075714285714285,1509.0,0.9271428571428567,4.535714285714293,109.92142857142858,5271953.571428572,270693.4285714286,788739.2857142857,73.34857142857116,6512.428571428572,387.0,3.99,344183.0,0.76,1828.0,3.9,6.8,6.4,nan,nan,nan,nan,739.0,323.0,2814.0, 2.54 ,,,,,,,,106.48,0.76, 0.41 ,252.1,93.4,96.0,93.0,117.2,1.14,2.55,135.4,119.9,1803.0,449.0,3597.0,55.5,80.0,94.0,0.07,10384.0,34.5,24.34,137968.0,116229.0,19073.0,615200.0,668200.0,12061.0,1439.0,1116.0,1374.0,1344.0,7415.0,12861.0,11807.0,635.0,0.05,429358.0,45651.0,383707.0,432827.0,45742.0,387085.0,341407.0,48522.0,247143.0,236.3,236.9,-1.00%,-1.00%,7.40%,388.0,392.0,141586.0,7505.0,1033.0,1714.0,70243.0,2657792.0,290553.0,138462.0,207655.0,6714.0,89586.0,6255.0,6543.0,745768.0,725227.0,568217.0,278062.0,420883.0,777295.0,68365.0,50349.0,87367.0,18047.0,30049.0,13547.0,16930.0,284654.0,1467590.0,5026.5,3291.5,632.8,1102.2,4297.7,2788.2,648.6,860.8, 7851760.00 ,1918789.0,986235.0,1301143.0,124999.0,109851.0,2969.0,7125.0,4451111.0,2411.2,1507.9,312.3,591.0,114.8,71.6,15.1,28.1,nan,1446478.0,536032.0,617780.0,292666.0,3670258.0,1329486.0,1654253.0,686519.0,62.0,1027454.0,374258.0,653196.0,31994.0,24015.0,80494.0,19028.0,899.0,19927.0,4641.0,821514.0,212648.0,638572.0,1672734.0,3408.0,3093.0,48.8,110.0,46.0,0.04,205551.0,177839.0,135131.0,518521.0,375258.0,617411.0,354912.0,992669.0,86300.0,1078000.0,80200.0,973000.0,653000.0,67600.0,899000.0,39000.0,410000.0,282300.0,190000.0,355000.0,4700000.0,196700.0,1960000.0,254665.0, 17341.00 ,4949.0,232375.0,248237.0,14298.0,5903.0,228036.0,1121333.0,543268.0,69502.0,508563.0,380965.0,61575.0,12581.0,306809.0,104.6,108.1,0.79,0.78,53.7,55.9, 2.80 , 7.40 , 12.50 
2014-03-23,620.0,1,0.764285714285714,98.88714285714285,110.67142857142869,7.251428571428571,1529.0,0.8928571428571422,4.420000000000007,106.16428571428573,5319682.142857143,276369.4285714286,790478.5714285715,73.3171428571426,6530.142857142857,384.0,3.96,350802.0,0.78,1885.0,4.2,6.9,6.4,nan,nan,nan,nan,735.0,310.0,2814.0, 2.50 ,,,,,,,,106.48,0.76, 0.41 ,252.1,93.4,96.0,93.0,117.2,1.14,2.55,135.4,119.9,1803.0,449.0,3597.0,55.5,80.0,94.0,0.07,10384.0,34.5,24.34,137968.0,116229.0,19073.0,615200.0,668200.0,12061.0,1439.0,1116.0,1374.0,1344.0,7415.0,12861.0,11807.0,635.0,0.05,429358.0,45651.0,383707.0,432827.0,45742.0,387085.0,341407.0,48522.0,247143.0,236.3,236.9,-1.00%,-1.00%,7.40%,388.0,392.0,141586.0,7505.0,1033.0,1714.0,70243.0,2657792.0,290553.0,138462.0,207655.0,6714.0,89586.0,6255.0,6543.0,745768.0,725227.0,568217.0,278062.0,420883.0,777295.0,68365.0,50349.0,87367.0,18047.0,30049.0,13547.0,16930.0,284654.0,1467590.0,5026.5,3291.5,632.8,1102.2,4297.7,2788.2,648.6,860.8, 7851760.00 ,1918789.0,986235.0,1301143.0,124999.0,109851.0,2969.0,7125.0,4451111.0,2411.2,1507.9,312.3,591.0,114.8,71.6,15.1,28.1,nan,1446478.0,536032.0,617780.0,292666.0,3670258.0,1329486.0,1654253.0,686519.0,62.0,1027454.0,374258.0,653196.0,31994.0,24015.0,80494.0,19028.0,899.0,19927.0,4641.0,821514.0,212648.0,638572.0,1672734.0,3408.0,3093.0,48.8,110.0,46.0,0.04,205551.0,177839.0,135131.0,518521.0,375258.0,617411.0,354912.0,992669.0,86300.0,1078000.0,80200.0,973000.0,653000.0,67600.0,899000.0,39000.0,410000.0,282300.0,190000.0,355000.0,4700000.0,196700.0,1960000.0,254665.0, 17341.00 ,4949.0,232375.0,248237.0,14298.0,5903.0,228036.0,1121333.0,543268.0,69502.0,508563.0,380965.0,61575.0,12581.0,306809.0,104.6,108.1,0.79,0.78,53.7,55.9, 2.80 , 7.40 , 12.50 
2014-03-30,633.0,1,0.7685714285714284,99.65857142857142,111.45714285714294,7.224285714285713,1521.4285714285713,0.8914285714285708,4.374285714285722,107.15714285714286,5402560.714285715,284682.0,777382.1428571428,73.4371428571426,6648.714285714285,378.0,3.95,348423.0,0.76,1820.0,4.9,6.4,6.2,nan,nan,nan,nan,754.0,332.0,2838.0, 2.56 ,,,,,,,,106.48,0.76, 0.41 ,252.1,93.4,96.0,93.0,117.2,1.14,2.55,135.4,119.9,1803.0,449.0,3597.0,55.5,80.0,94.0,0.07,10384.0,34.5,24.34,137968.0,116229.0,19073.0,615200.0,668200.0,12061.0,1439.0,1116.0,1374.0,1344.0,7415.0,12861.0,11807.0,635.0,0.05,429358.0,45651.0,383707.0,432827.0,45742.0,387085.0,341407.0,48522.0,247143.0,236.3,236.9,-1.00%,-1.00%,7.40%,388.0,392.0,141586.0,7505.0,1033.0,1714.0,70243.0,2657792.0,290553.0,138462.0,207655.0,6714.0,89586.0,6255.0,6543.0,745768.0,725227.0,568217.0,278062.0,420883.0,777295.0,68365.0,50349.0,87367.0,18047.0,30049.0,13547.0,16930.0,284654.0,1467590.0,5026.5,3291.5,632.8,1102.2,4297.7,2788.2,648.6,860.8, 7851760.00 ,1918789.0,986235.0,1301143.0,124999.0,109851.0,2969.0,7125.0,4451111.0,2411.2,1507.9,312.3,591.0,114.8,71.6,15.1,28.1,nan,1446478.0,536032.0,617780.0,292666.0,3670258.0,1329486.0,1654253.0,686519.0,62.0,1027454.0,374258.0,653196.0,31994.0,24015.0,80494.0,19028.0,899.0,19927.0,4641.0,821514.0,212648.0,638572.0,1672734.0,3408.0,3093.0,48.8,110.0,46.0,0.04,205551.0,177839.0,135131.0,518521.0,375258.0,617411.0,354912.0,992669.0,86300.0,1078000.0,80200.0,973000.0,653000.0,67600.0,899000.0,39000.0,410000.0,282300.0,190000.0,355000.0,4700000.0,196700.0,1960000.0,254665.0, 17341.00 ,4949.0,232375.0,248237.0,14298.0,5903.0,228036.0,1121333.0,543268.0,69502.0,508563.0,380965.0,61575.0,12581.0,306809.0,104.6,108.1,0.79,0.78,53.7,55.9, 2.80 , 7.40 , 12.50 
2014-04-06,654.0,1,0.7928571428571427,100.48142857142855,115.07142857142865,7.292857142857142,1310.857142857143,0.8971428571428567,4.405714285714292,108.52857142857145,5374382.142857143,283383.4285714286,810292.8571428572,73.43571428571401,6694.571428571428,370.0,3.97,352341.0,0.73,1762.0,5.2,6.7,6.3,nan,nan,nan,nan,775.0,301.0,2750.0, 2.67 ,,,,,,,,106.95,0.65, 0.02 ,257.9,93.5,96.1,93.3,118.6,1.16,2.62,133.7,120.5,1835.0,204.0,3388.0,56.0,84.1,94.8,0.06,9696.0,34.5,24.34,138293.0,116542.0,19131.0,635900.0,678600.0,12080.0,1445.0,1120.0,1392.0,1357.0,7383.0,12892.0,11825.0,648.0,0.05,433049.0,46444.0,386605.0,431335.0,46630.0,384705.0,342380.0,48141.0,247609.0,237.1,237.5,5.10%,5.10%,7.50%,399.0,397.0,136680.0,7159.0,1003.0,1550.0,68838.0,2938121.0,251215.0,199034.0,214583.0,12001.0,93818.0,5143.0,6607.0,782401.0,842131.0,205529.0,216332.0,416831.0,795025.0,78895.0,53370.0,86408.0,20767.0,29080.0,15758.0,16521.0,300799.0,1467148.0,5344.5,3419.3,624.1,1301.1,5029.2,3297.0,696.5,1035.7, 7699589.00 ,1961776.0,985135.0,1300528.0,115754.0,112555.0,3075.0,7125.0,4485948.0,2495.3,1555.5,320.8,619.0,118.8,73.8,15.4,29.6,nan,1380676.0,470759.0,618036.0,291881.0,3662296.0,1287279.0,1687525.0,687492.0,69.0,977786.0,351394.0,626392.0,35271.0,25512.0,83057.0,24698.0,996.0,25694.0,3827.0,774873.0,184646.0,645404.0,1604923.0,3553.0,3783.0,49.6,113.0,46.0,0.04,214421.0,202841.0,116454.0,533716.0,379989.0,625886.0,359683.0,1005874.0,99100.0,1080000.0,94900.0,1038000.0,646000.0,63800.0,828000.0,39000.0,401000.0,274500.0,191000.0,422000.0,4750000.0,201500.0,2230000.0,234544.0, 8976.00 ,3497.0,222071.0,232671.0,10919.0,4318.0,217434.0,1130028.0,541325.0,68681.0,520022.0,384817.0,62882.0,12661.0,309274.0,104.7,108.4,0.79,0.77,54.9,63.0, 4.10 , 14.50 , 17.00 
2014-04-13,669.0,1,0.8185714285714284,101.57857142857142,117.42857142857154,7.648571428571429,1116.5714285714287,0.9099999999999995,4.541428571428578,110.19285714285716,5354575.0,280043.14285714284,824510.7142857143,73.05714285714261,6687.714285714285,362.0,3.98,362354.0,0.74,1785.0,5.3,7.6,7.1,nan,nan,nan,nan,790.0,305.0,2741.0, 2.52 ,,,,,,,,106.95,0.65, 0.02 ,257.9,93.5,96.1,93.3,118.6,1.16,2.62,133.7,120.5,1835.0,204.0,3388.0,56.0,84.1,94.8,0.06,9696.0,34.5,24.34,138293.0,116542.0,19131.0,635900.0,678600.0,12080.0,1445.0,1120.0,1392.0,1357.0,7383.0,12892.0,11825.0,648.0,0.05,433049.0,46444.0,386605.0,431335.0,46630.0,384705.0,342380.0,48141.0,247609.0,237.1,237.5,5.10%,5.10%,7.50%,399.0,397.0,136680.0,7159.0,1003.0,1550.0,68838.0,2938121.0,251215.0,199034.0,214583.0,12001.0,93818.0,5143.0,6607.0,782401.0,842131.0,205529.0,216332.0,416831.0,795025.0,78895.0,53370.0,86408.0,20767.0,29080.0,15758.0,16521.0,300799.0,1467148.0,5344.5,3419.3,624.1,1301.1,5029.2,3297.0,696.5,1035.7, 7699589.00 ,1961776.0,985135.0,1300528.0,115754.0,112555.0,3075.0,7125.0,4485948.0,2495.3,1555.5,320.8,619.0,118.8,73.8,15.4,29.6,nan,1380676.0,470759.0,618036.0,291881.0,3662296.0,1287279.0,1687525.0,687492.0,69.0,977786.0,351394.0,626392.0,35271.0,25512.0,83057.0,24698.0,996.0,25694.0,3827.0,774873.0,184646.0,645404.0,1604923.0,3553.0,3783.0,49.6,113.0,46.0,0.04,214421.0,202841.0,116454.0,533716.0,379989.0,625886.0,359683.0,1005874.0,99100.0,1080000.0,94900.0,1038000.0,646000.0,63800.0,828000.0,39000.0,401000.0,274500.0,191000.0,422000.0,4750000.0,201500.0,2230000.0,234544.0, 8976.00 ,3497.0,222071.0,232671.0,10919.0,4318.0,217434.0,1130028.0,541325.0,68681.0,520022.0,384817.0,62882.0,12661.0,309274.0,104.7,108.4,0.79,0.77,54.9,63.0, 4.10 , 14.50 , 17.00 
2014-04-20,679.0,1,0.8271428571428567,103.50571428571428,117.41428571428582,,988.1428571428571,0.9228571428571423,4.6014285714285785,110.88571428571429,5339146.428571428,,811259.2857142857,72.82999999999977,6696.142857142857,362.0,3.96,365878.0,0.75,1808.0,5.6,6.9,7.3,nan,nan,nan,nan,803.0,330.0,2674.0, 2.19 ,,,,,,,,106.95,0.65, 0.02 ,257.9,93.5,96.1,93.3,118.6,1.16,2.62,133.7,120.5,1835.0,204.0,3388.0,56.0,84.1,94.8,0.06,9696.0,34.5,24.34,138293.0,116542.0,19131.0,635900.0,678600.0,12080.0,1445.0,1120.0,1392.0,1357.0,7383.0,12892.0,11825.0,648.0,0.05,433049.0,46444.0,386605.0,431335.0,46630.0,384705.0,342380.0,48141.0,247609.0,237.1,237.5,5.10%,5.10%,7.50%,399.0,397.0,136680.0,7159.0,1003.0,1550.0,68838.0,2938121.0,251215.0,199034.0,214583.0,12001.0,93818.0,5143.0,6607.0,782401.0,842131.0,205529.0,216332.0,416831.0,795025.0,78895.0,53370.0,86408.0,20767.0,29080.0,15758.0,16521.0,300799.0,1467148.0,5344.5,3419.3,624.1,1301.1,5029.2,3297.0,696.5,1035.7, 7699589.00 ,1961776.0,985135.0,1300528.0,115754.0,112555.0,3075.0,7125.0,4485948.0,2495.3,1555.5,320.8,619.0,118.8,73.8,15.4,29.6,nan,1380676.0,470759.0,618036.0,291881.0,3662296.0,1287279.0,1687525.0,687492.0,69.0,977786.0,351394.0,626392.0,35271.0,25512.0,83057.0,24698.0,996.0,25694.0,3827.0,774873.0,184646.0,645404.0,1604923.0,3553.0,3783.0,49.6,113.0,46.0,0.04,214421.0,202841.0,116454.0,533716.0,379989.0,625886.0,359683.0,1005874.0,99100.0,1080000.0,94900.0,1038000.0,646000.0,63800.0,828000.0,39000.0,401000.0,274500.0,191000.0,422000.0,4750000.0,201500.0,2230000.0,234544.0, 8976.00 ,3497.0,222071.0,232671.0,10919.0,4318.0,217434.0,1130028.0,541325.0,68681.0,520022.0,384817.0,62882.0,12661.0,309274.0,104.7,108.4,0.79,0.77,54.9,63.0, 4.10 , 14.50 , 17.00 
2014-04-27,683.0,1,0.8299999999999995,102.88142857142854,114.05714285714298,,951.4285714285714,0.9342857142857134,4.658571428571436,111.28571428571429,5325278.571428572,,797227.1428571428,73.02999999999975,6793.428571428572,365.0,3.95,367576.0,0.76,1835.0,6.0,7.0,7.5,nan,nan,nan,nan,805.0,345.0,2761.0, 2.40 ,,,,,,,,106.95,0.65, 0.02 ,257.9,93.5,96.1,93.3,118.6,1.16,2.62,133.7,120.5,1835.0,204.0,3388.0,56.0,84.1,94.8,0.06,9696.0,34.5,24.34,138293.0,116542.0,19131.0,635900.0,678600.0,12080.0,1445.0,1120.0,1392.0,1357.0,7383.0,12892.0,11825.0,648.0,0.05,433049.0,46444.0,386605.0,431335.0,46630.0,384705.0,342380.0,48141.0,247609.0,237.1,237.5,5.10%,5.10%,7.50%,399.0,397.0,136680.0,7159.0,1003.0,1550.0,68838.0,2938121.0,251215.0,199034.0,214583.0,12001.0,93818.0,5143.0,6607.0,782401.0,842131.0,205529.0,216332.0,416831.0,795025.0,78895.0,53370.0,86408.0,20767.0,29080.0,15758.0,16521.0,300799.0,1467148.0,5344.5,3419.3,624.1,1301.1,5029.2,3297.0,696.5,1035.7, 7699589.00 ,1961776.0,985135.0,1300528.0,115754.0,112555.0,3075.0,7125.0,4485948.0,2495.3,1555.5,320.8,619.0,118.8,73.8,15.4,29.6,nan,1380676.0,470759.0,618036.0,291881.0,3662296.0,1287279.0,1687525.0,687492.0,69.0,977786.0,351394.0,626392.0,35271.0,25512.0,83057.0,24698.0,996.0,25694.0,3827.0,774873.0,184646.0,645404.0,1604923.0,3553.0,3783.0,49.6,113.0,46.0,0.04,214421.0,202841.0,116454.0,533716.0,379989.0,625886.0,359683.0,1005874.0,99100.0,1080000.0,94900.0,1038000.0,646000.0,63800.0,828000.0,39000.0,401000.0,274500.0,191000.0,422000.0,4750000.0,201500.0,2230000.0,234544.0, 8976.00 ,3497.0,222071.0,232671.0,10919.0,4318.0,217434.0,1130028.0,541325.0,68681.0,520022.0,384817.0,62882.0,12661.0,309274.0,104.7,108.4,0.79,0.77,54.9,63.0, 4.10 , 14.50 , 17.00 
2014-05-04,683.0,1,0.8099999999999996,100.67999999999998,108.18571428571438,8.29142857142857,963.1428571428571,0.9299999999999992,4.741428571428579,111.84285714285714,5345478.571428572,278315.14285714284,779460.7142857143,72.96571428571403,6741.571428571428,370.0,3.93,366004.0,0.76,1815.0,5.8,6.7,7.5,nan,nan,nan,nan,815.0,321.0,2676.0, 2.58 ,,,,,,,,107.4,0.76, 0.09 ,268.1,94.0,96.3,93.6,118.7,1.17,2.65,133.5,120.9,1859.0,162.0,3371.0,56.1,81.9,96.2,0.06,9761.0,34.5,24.4,138511.0,116780.0,19156.0,651900.0,688300.0,12140.0,1453.0,1125.0,1413.0,1371.0,7389.0,12943.0,11864.0,660.0,0.05,433081.0,46199.0,386882.0,458705.0,49803.0,408902.0,364347.0,51084.0,263460.0,237.9,238.0,5.10%,5.10%,7.50%,397.0,386.0,141206.0,7471.0,1067.0,1580.0,70432.0,3326842.0,306510.0,134765.0,265684.0,9131.0,101108.0,6916.0,7269.0,831383.0,979632.0,562454.0,196604.0,366053.0,749379.0,60700.0,42037.0,83609.0,18277.0,31453.0,17117.0,19988.0,273181.0,1709626.0,5054.8,3377.0,604.6,1073.2,4751.5,3172.6,689.2,889.7, 7848909.00 ,1911747.0,1002904.0,1292396.0,113624.0,104398.0,3029.0,7125.0,4435223.0,2460.6,1542.5,303.2,614.9,117.2,73.2,14.6,29.4,nan,1601276.0,562069.0,706632.0,332575.0,3543055.0,1201048.0,1678259.0,663748.0,60.0,995520.0,344889.0,650631.0,33185.0,24904.0,84855.0,26816.0,669.0,27485.0,3137.0,704442.0,211534.0,819477.0,1735453.0,3565.0,3437.0,52.6,109.0,45.0,0.04,207322.0,192329.0,117706.0,517357.0,382391.0,625828.0,356530.0,1008219.0,93800.0,1007000.0,92500.0,987000.0,638000.0,73400.0,894000.0,43000.0,452000.0,285600.0,192000.0,473000.0,4900000.0,212000.0,2250000.0,234566.0, 12482.00 ,4230.0,217854.0,237603.0,10806.0,4788.0,222009.0,1131061.0,543001.0,68123.0,519937.0,389505.0,64917.0,12716.0,311872.0,105.1,109.7,0.79,0.77,55.4,65.5, 17.50 , 11.70 , 18.50 
2014-05-11,687.0,1,0.7857142857142855,99.84714285714283,105.37142857142867,8.671428571428573,1003.7142857142857,0.9199999999999994,4.708571428571436,112.45714285714284,5335900.0,278839.71428571426,765821.4285714285,72.69857142857116,6794.714285714285,376.0,3.93,366951.0,0.77,1843.0,5.8,7.1,7.7,nan,nan,nan,nan,813.0,298.0,2666.0, 2.74 ,,,,,,,,107.4,0.76, 0.09 ,268.1,94.0,96.3,93.6,118.7,1.17,2.65,133.5,120.9,1859.0,162.0,3371.0,56.1,81.9,96.2,0.06,9761.0,34.5,24.4,138511.0,116780.0,19156.0,651900.0,688300.0,12140.0,1453.0,1125.0,1413.0,1371.0,7389.0,12943.0,11864.0,660.0,0.05,433081.0,46199.0,386882.0,458705.0,49803.0,408902.0,364347.0,51084.0,263460.0,237.9,238.0,5.10%,5.10%,7.50%,397.0,386.0,141206.0,7471.0,1067.0,1580.0,70432.0,3326842.0,306510.0,134765.0,265684.0,9131.0,101108.0,6916.0,7269.0,831383.0,979632.0,562454.0,196604.0,366053.0,749379.0,60700.0,42037.0,83609.0,18277.0,31453.0,17117.0,19988.0,273181.0,1709626.0,5054.8,3377.0,604.6,1073.2,4751.5,3172.6,689.2,889.7, 7848909.00 ,1911747.0,1002904.0,1292396.0,113624.0,104398.0,3029.0,7125.0,4435223.0,2460.6,1542.5,303.2,614.9,117.2,73.2,14.6,29.4,nan,1601276.0,562069.0,706632.0,332575.0,3543055.0,1201048.0,1678259.0,663748.0,60.0,995520.0,344889.0,650631.0,33185.0,24904.0,84855.0,26816.0,669.0,27485.0,3137.0,704442.0,211534.0,819477.0,1735453.0,3565.0,3437.0,52.6,109.0,45.0,0.04,207322.0,192329.0,117706.0,517357.0,382391.0,625828.0,356530.0,1008219.0,93800.0,1007000.0,92500.0,987000.0,638000.0,73400.0,894000.0,43000.0,452000.0,285600.0,192000.0,473000.0,4900000.0,212000.0,2250000.0,234566.0, 12482.00 ,4230.0,217854.0,237603.0,10806.0,4788.0,222009.0,1131061.0,543001.0,68123.0,519937.0,389505.0,64917.0,12716.0,311872.0,105.1,109.7,0.79,0.77,55.4,65.5, 17.50 , 11.70 , 18.50 
2014-05-18,685.0,1,0.7899999999999997,101.02571428571427,103.4000000000001,9.10428571428572,1003.0,0.9342857142857136,4.475714285714292,113.02857142857144,5292685.714285715,278757.4285714286,758054.5714285715,72.86142857142829,6944.142857142857,380.0,3.92,359725.0,0.76,1838.0,6.1,7.4,7.9,nan,nan,nan,nan,815.0,327.0,2648.0, 2.19 ,,,,,,,,107.4,0.76, 0.09 ,268.1,94.0,96.3,93.6,118.7,1.17,2.65,133.5,120.9,1859.0,162.0,3371.0,56.1,81.9,96.2,0.06,9761.0,34.5,24.4,138511.0,116780.0,19156.0,651900.0,688300.0,12140.0,1453.0,1125.0,1413.0,1371.0,7389.0,12943.0,11864.0,660.0,0.05,433081.0,46199.0,386882.0,458705.0,49803.0,408902.0,364347.0,51084.0,263460.0,237.9,238.0,5.10%,5.10%,7.50%,397.0,386.0,141206.0,7471.0,1067.0,1580.0,70432.0,3326842.0,306510.0,134765.0,265684.0,9131.0,101108.0,6916.0,7269.0,831383.0,979632.0,562454.0,196604.0,366053.0,749379.0,60700.0,42037.0,83609.0,18277.0,31453.0,17117.0,19988.0,273181.0,1709626.0,5054.8,3377.0,604.6,1073.2,4751.5,3172.6,689.2,889.7, 7848909.00 ,1911747.0,1002904.0,1292396.0,113624.0,104398.0,3029.0,7125.0,4435223.0,2460.6,1542.5,303.2,614.9,117.2,73.2,14.6,29.4,nan,1601276.0,562069.0,706632.0,332575.0,3543055.0,1201048.0,1678259.0,663748.0,60.0,995520.0,344889.0,650631.0,33185.0,24904.0,84855.0,26816.0,669.0,27485.0,3137.0,704442.0,211534.0,819477.0,1735453.0,3565.0,3437.0,52.6,109.0,45.0,0.04,207322.0,192329.0,117706.0,517357.0,382391.0,625828.0,356530.0,1008219.0,93800.0,1007000.0,92500.0,987000.0,638000.0,73400.0,894000.0,43000.0,452000.0,285600.0,192000.0,473000.0,4900000.0,212000.0,2250000.0,234566.0, 12482.00 ,4230.0,217854.0,237603.0,10806.0,4788.0,222009.0,1131061.0,543001.0,68123.0,519937.0,389505.0,64917.0,12716.0,311872.0,105.1,109.7,0.79,0.77,55.4,65.5, 17.50 , 11.70 , 18.50 
